,restaurant,item,nutrient,nutrient_value
367,Mcdonalds,4 piece Sweet N' Spicy Honey BBQ Glazed Tenders,protein,78.0
368,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,calories,48.0
369,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,total_fat,57.14285714285714
370,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sat_fat,30.0
371,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,cholesterol,53.333333333333336
372,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sodium,111.25
373,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,fiber,12.0
374,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sugar,57.77777777777777
375,Mcdonalds,6 piece Sweet N' Spicy Honey BBQ Glazed Tenders,protein,115.99999999999999
376,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,calories,80.0
377,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,total_fat,94.28571428571428
378,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sat_fat,50.0
379,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,cholesterol,88.33333333333333
380,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sodium,185.41666666666669
381,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,fiber,20.0
382,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,sugar,96.66666666666667
383,Mcdonalds,10 piece Sweet N' Spicy Honey BBQ Glazed Tenders,protein,194.0
384,Mcdonalds,Premium Asian Salad w/o Chicken,calories,7.000000000000001
385,Mcdonalds,Premium Asian Salad w/o Chicken,total_fat,10.0
386,Mcdonalds,Premium Asian Salad w/o Chicken,sat_fat,2.5
387,Mcdonalds,Premium Asian Salad w/o Chicken,cholesterol,0.0
388,Mcdonalds,Premium Asian Salad w/o Chicken,sodium,0.8333333333333334
389,Mcdonalds,Premium Asian Salad w/o Chicken,fiber,20.0
390,Mcdonalds,Premium Asian Salad w/o Chicken,sugar,7.777777777777778
391,Mcdonalds,Premium Asian Salad w/o Chicken,protein,14.000000000000002
392,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,calories,13.5
393,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,total_fat,12.857142857142856
394,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,sat_fat,5.0
395,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,cholesterol,26.666666666666668
396,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,sodium,30.833333333333336
397,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,fiber,20.0
398,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,sugar,11.11111111111111
399,Mcdonalds,Premium Asian Salad w/ Grilled Chicken,protein,62.0
400,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,calories,24.5
401,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,total_fat,40.0
402,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,sat_fat,40.0
403,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,cholesterol,31.666666666666664
404,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,sodium,46.666666666666664
405,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,fiber,16.0
406,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,sugar,4.444444444444445
407,Mcdonalds,Premium Asian Salad w/ Crispy Chicken,protein,66.0
408,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,calories,9.5
409,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,total_fat,17.142857142857142
410,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,sat_fat,25.0
411,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,cholesterol,13.333333333333334
412,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,sodium,27.500000000000004
413,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,fiber,12.0
414,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,sugar,3.3333333333333335
415,Mcdonalds,Premium Bacon Ranch Salad w/o Chicken,protein,28.000000000000004
416,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,calories,16.0
417,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,total_fat,20.0
418,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,sat_fat,30.0
419,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,cholesterol,15.0
420,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,sodium,51.24999999999999
421,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,fiber,12.0
422,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,sugar,4.444444444444445
423,Mcdonalds,Premium Bacon Ranch Salad w/ Grilled Chicken,protein,84.0
424,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,calories,24.5
425,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,total_fat,40.0
426,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,sat_fat,40.0
427,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,cholesterol,31.666666666666664
428,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,sodium,46.666666666666664
429,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,fiber,16.0
430,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,sugar,4.444444444444445
431,Mcdonalds,Premium Bacon Ranch Salad w/ Crispy Chicken,protein,66.0
432,Mcdonalds,Premium Southwest Salad w/o Chicken,calories,11.0
433,Mcdonalds,Premium Southwest Salad w/o Chicken,total_fat,14.285714285714285
434,Mcdonalds,Premium Southwest Salad w/o Chicken,sat_fat,17.5
435,Mcdonalds,Premium Southwest Salad w/o Chicken,cholesterol,5.0
436,Mcdonalds,Premium Southwest Salad w/o Chicken,sodium,20.833333333333336
437,Mcdonalds,Premium Southwest Salad w/o Chicken,fiber,24.0
438,Mcdonalds,Premium Southwest Salad w/o Chicken,sugar,10.0
439,Mcdonalds,Premium Southwest Salad w/o Chicken,protein,16.0
440,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,calories,17.5
441,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,total_fat,17.142857142857142
442,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,sat_fat,22.5
443,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,cholesterol,36.666666666666664
444,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,sodium,44.583333333333336
445,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,fiber,24.0
446,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,sugar,10.0
447,Mcdonalds,Premium Southwest Salad w/ Grilled Chicken,protein,74.0
448,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,calories,26.0
449,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,total_fat,35.714285714285715
450,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,sat_fat,30.0
451,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,cholesterol,25.0
452,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,sodium,40.0
453,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,fiber,32.0
454,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,sugar,10.0
455,Mcdonalds,Premium Southwest Salad w/ Crispy Chicken,protein,56.00000000000001
456,Chick Fil-A,Chargrilled Chicken Club Sandwich,calories,21.5
457,Chick Fil-A,Chargrilled Chicken Club Sandwich,total_fat,22.857142857142858
458,Chick Fil-A,Chargrilled Chicken Club Sandwich,sat_fat,40.0
459,Chick Fil-A,Chargrilled Chicken Club Sandwich,cholesterol,28.333333333333332
460,Chick Fil-A,Chargrilled Chicken Club Sandwich,sodium,46.666666666666664
461,Chick Fil-A,Chargrilled Chicken Club Sandwich,fiber,12.0
462,Chick Fil-A,Chargrilled Chicken Club Sandwich,sugar,7.777777777777778
463,Chick Fil-A,Chargrilled Chicken Club Sandwich,protein,74.0
464,Chick Fil-A,Chargrilled Chicken Sandwich,calories,15.5
465,Chick Fil-A,Chargrilled Chicken Sandwich,total_fat,8.571428571428571
466,Chick Fil-A,Chargrilled Chicken Sandwich,sat_fat,10.0
467,Chick Fil-A,Chargrilled Chicken Sandwich,cholesterol,18.333333333333332
468,Chick Fil-A,Chargrilled Chicken Sandwich,sodium,34.166666666666664
469,Chick Fil-A,Chargrilled Chicken Sandwich,fiber,12.0
470,Chick Fil-A,Chargrilled Chicken Sandwich,sugar,7.777777777777778
471,Chick Fil-A,Chargrilled Chicken Sandwich,protein,57.99999999999999
472,Chick Fil-A,Chick-n-Slider,calories,13.5
473,Chick Fil-A,Chick-n-Slider,total_fat,15.714285714285714
474,Chick Fil-A,Chick-n-Slider,sat_fat,12.5
475,Chick Fil-A,Chick-n-Slider,cholesterol,15.0
476,Chick Fil-A,Chick-n-Slider,sodium,33.33333333333333
477,Chick Fil-A,Chick-n-Slider,fiber,4.0
478,Chick Fil-A,Chick-n-Slider,sugar,4.444444444444445
479,Chick Fil-A,Chick-n-Slider,protein,32.0
480,Chick Fil-A,1 Piece Chick-n-Strips,calories,6.0
481,Chick Fil-A,1 Piece Chick-n-Strips,total_fat,8.571428571428571
482,Chick Fil-A,1 Piece Chick-n-Strips,sat_fat,15.0
483,Chick Fil-A,1 Piece Chick-n-Strips,cholesterol,8.333333333333332
484,Chick Fil-A,1 Piece Chick-n-Strips,sodium,13.333333333333334
485,Chick Fil-A,1 Piece Chick-n-Strips,fiber,0.0
486,Chick Fil-A,1 Piece Chick-n-Strips,sugar,1.1111111111111112
487,Chick Fil-A,1 Piece Chick-n-Strips,protein,22.0
488,Chick Fil-A,2 Piece Chick-n-Strips,calories,11.5
489,Chick Fil-A,2 Piece Chick-n-Strips,total_fat,17.142857142857142
490,Chick Fil-A,2 Piece Chick-n-Strips,sat_fat,15.0
491,Chick Fil-A,2 Piece Chick-n-Strips,cholesterol,18.333333333333332
492,Chick Fil-A,2 Piece Chick-n-Strips,sodium,26.25
493,Chick Fil-A,2 Piece Chick-n-Strips,fiber,4.0
494,Chick Fil-A,2 Piece Chick-n-Strips,sugar,1.1111111111111112
495,Chick Fil-A,2 Piece Chick-n-Strips,protein,44.0
496,Chick Fil-A,3 Piece Chick-n-Strips,calories,17.5
497,Chick Fil-A,3 Piece Chick-n-Strips,total_fat,24.285714285714285
498,Chick Fil-A,3 Piece Chick-n-Strips,sat_fat,15.0
499,Chick Fil-A,3 Piece Chick-n-Strips,cholesterol,23.333333333333332
500,Chick Fil-A,3 Piece Chick-n-Strips,sodium,39.166666666666664
501,Chick Fil-A,3 Piece Chick-n-Strips,fiber,4.0
502,Chick Fil-A,3 Piece Chick-n-Strips,sugar,3.3333333333333335
503,Chick Fil-A,3 Piece Chick-n-Strips,protein,56.00000000000001
504,Chick Fil-A,4 piece Chick-n-Strips,calories,23.5
505,Chick Fil-A,4 piece Chick-n-Strips,total_fat,32.857142857142854
506,Chick Fil-A,4 piece Chick-n-Strips,sat_fat,15.0
507,Chick Fil-A,4 piece Chick-n-Strips,cholesterol,30.0
508,Chick Fil-A,4 piece Chick-n-Strips,sodium,52.083333333333336
509,Chick Fil-A,4 piece Chick-n-Strips,fiber,4.0
510,Chick Fil-A,4 piece Chick-n-Strips,sugar,4.444444444444445
511,Chick Fil-A,4 piece Chick-n-Strips,protein,74.0
512,Chick Fil-A,Chicken Deluxe,calories,25.0
513,Chick Fil-A,Chicken Deluxe,total_fat,32.857142857142854
514,Chick Fil-A,Chicken Deluxe,sat_fat,35.0
515,Chick Fil-A,Chicken Deluxe,cholesterol,25.0
516,Chick Fil-A,Chicken Deluxe,sodium,66.25
517,Chick Fil-A,Chicken Deluxe,fiber,12.0
518,Chick Fil-A,Chicken Deluxe,sugar,6.666666666666667
519,Chick Fil-A,Chicken Deluxe,protein,62.0
520,Chick Fil-A,4 piece Chicken Nuggets,calories,6.5
521,Chick Fil-A,4 piece Chicken Nuggets,total_fat,8.571428571428571
522,Chick Fil-A,4 piece Chicken Nuggets,sat_fat,7.5
523,Chick Fil-A,4 piece Chicken Nuggets,cholesterol,13.333333333333334
524,Chick Fil-A,4 piece Chicken Nuggets,sodium,20.416666666666668
525,Chick Fil-A,4 piece Chicken Nuggets,fiber,4.0
526,Chick Fil-A,4 piece Chicken Nuggets,sugar,0.0
527,Chick Fil-A,4 piece Chicken Nuggets,protein,28.000000000000004
528,Chick Fil-A,6 piece Chicken Nuggets,calories,9.5
529,Chick Fil-A,6 piece Chicken Nuggets,total_fat,12.857142857142856
530,Chick Fil-A,6 piece Chicken Nuggets,sat_fat,7.5
531,Chick Fil-A,6 piece Chicken Nuggets,cholesterol,18.333333333333332
532,Chick Fil-A,6 piece Chicken Nuggets,sodium,30.416666666666664
533,Chick Fil-A,6 piece Chicken Nuggets,fiber,4.0
534,Chick Fil-A,6 piece Chicken Nuggets,sugar,0.0
535,Chick Fil-A,6 piece Chicken Nuggets,protein,42.0
536,Chick Fil-A,8 piece Chicken Nuggets,calories,13.0
537,Chick Fil-A,8 piece Chicken Nuggets,total_fat,17.142857142857142
538,Chick Fil-A,8 piece Chicken Nuggets,sat_fat,15.0
539,Chick Fil-A,8 piece Chicken Nuggets,cholesterol,23.333333333333332
540,Chick Fil-A,8 piece Chicken Nuggets,sodium,41.25
541,Chick Fil-A,8 piece Chicken Nuggets,fiber,4.0
542,Chick Fil-A,8 piece Chicken Nuggets,sugar,1.1111111111111112
543,Chick Fil-A,8 piece Chicken Nuggets,protein,56.00000000000001
544,Chick Fil-A,12 piece Chicken Nuggets,calories,19.5
545,Chick Fil-A,12 piece Chicken Nuggets,total_fat,25.71428571428571
546,Chick Fil-A,12 piece Chicken Nuggets,sat_fat,7.5
547,Chick Fil-A,12 piece Chicken Nuggets,cholesterol,38.333333333333336
548,Chick Fil-A,12 piece Chicken Nuggets,sodium,60.83333333333333
549,Chick Fil-A,12 piece Chicken Nuggets,fiber,8.0
550,Chick Fil-A,12 piece Chicken Nuggets,sugar,1.1111111111111112
551,Chick Fil-A,12 piece Chicken Nuggets,protein,82.0
552,Chick Fil-A,30 piece Chicken Nuggets,calories,48.5
553,Chick Fil-A,30 piece Chicken Nuggets,total_fat,65.71428571428571
554,Chick Fil-A,30 piece Chicken Nuggets,sat_fat,12.5
555,Chick Fil-A,30 piece Chicken Nuggets,cholesterol,95.0
556,Chick Fil-A,30 piece Chicken Nuggets,sodium,152.5
557,Chick Fil-A,30 piece Chicken Nuggets,fiber,16.0
558,Chick Fil-A,30 piece Chicken Nuggets,sugar,1.1111111111111112
559,Chick Fil-A,30 piece Chicken Nuggets,protein,206.0
560,Chick Fil-A,Chicken Salad Sandwich,calories,24.5
561,Chick Fil-A,Chicken Salad Sandwich,total_fat,27.142857142857142
562,Chick Fil-A,Chicken Salad Sandwich,sat_fat,15.0
563,Chick Fil-A,Chicken Salad Sandwich,cholesterol,26.666666666666668
564,Chick Fil-A,Chicken Salad Sandwich,sodium,47.083333333333336
565,Chick Fil-A,Chicken Salad Sandwich,fiber,20.0
566,Chick Fil-A,Chicken Salad Sandwich,sugar,13.333333333333334
567,Chick Fil-A,Chicken Salad Sandwich,protein,56.00000000000001
568,Chick Fil-A,Chicken Sandwich,calories,22.0
569,Chick Fil-A,Chicken Sandwich,total_fat,27.142857142857142
570,Chick Fil-A,Chicken Sandwich,sat_fat,20.0
571,Chick Fil-A,Chicken Sandwich,cholesterol,20.0
572,Chick Fil-A,Chicken Sandwich,sodium,56.25
573,Chick Fil-A,Chicken Sandwich,fiber,8.0
574,Chick Fil-A,Chicken Sandwich,sugar,5.555555555555555
575,Chick Fil-A,Chicken Sandwich,protein,56.00000000000001
576,Chick Fil-A,4 Piece Grilled Chicken Nuggets,calories,3.5000000000000004
577,Chick Fil-A,4 Piece Grilled Chicken Nuggets,total_fat,2.857142857142857
578,Chick Fil-A,4 Piece Grilled Chicken Nuggets,sat_fat,5.0
579,Chick Fil-A,4 Piece Grilled Chicken Nuggets,cholesterol,11.666666666666666
580,Chick Fil-A,4 Piece Grilled Chicken Nuggets,sodium,9.166666666666666
581,Chick Fil-A,4 Piece Grilled Chicken Nuggets,fiber,0.0
582,Chick Fil-A,4 Piece Grilled Chicken Nuggets,sugar,0.0
583,Chick Fil-A,4 Piece Grilled Chicken Nuggets,protein,26.0
584,Chick Fil-A,6 Piece Grilled Chicken Nuggets,calories,5.5
585,Chick Fil-A,6 Piece Grilled Chicken Nuggets,total_fat,4.285714285714286
586,Chick Fil-A,6 Piece Grilled Chicken Nuggets,sat_fat,5.0
587,Chick Fil-A,6 Piece Grilled Chicken Nuggets,cholesterol,16.666666666666664
588,Chick Fil-A,6 Piece Grilled Chicken Nuggets,sodium,13.750000000000002
589,Chick Fil-A,6 Piece Grilled Chicken Nuggets,fiber,0.0
590,Chick Fil-A,6 Piece Grilled Chicken Nuggets,sugar,0.0
591,Chick Fil-A,6 Piece Grilled Chicken Nuggets,protein,38.0
592,Chick Fil-A,8 piece Grilled Chicken Nuggets,calories,7.000000000000001
593,Chick Fil-A,8 piece Grilled Chicken Nuggets,total_fat,5.714285714285714
594,Chick Fil-A,8 piece Grilled Chicken Nuggets,sat_fat,5.0
595,Chick Fil-A,8 piece Grilled Chicken Nuggets,cholesterol,23.333333333333332
596,Chick Fil-A,8 piece Grilled Chicken Nuggets,sodium,18.333333333333332
597,Chick Fil-A,8 piece Grilled Chicken Nuggets,fiber,0.0
598,Chick Fil-A,8 piece Grilled Chicken Nuggets,sugar,0.0
599,Chick Fil-A,8 piece Grilled Chicken Nuggets,protein,50.0
600,Chick Fil-A,12 Piece Grilled Chicken Nuggets,calories,10.5
601,Chick Fil-A,12 Piece Grilled Chicken Nuggets,total_fat,7.142857142857142
602,Chick Fil-A,12 Piece Grilled Chicken Nuggets,sat_fat,5.0
603,Chick Fil-A,12 Piece Grilled Chicken Nuggets,cholesterol,33.33333333333333
604,Chick Fil-A,12 Piece Grilled Chicken Nuggets,sodium,27.916666666666668
605,Chick Fil-A,12 Piece Grilled Chicken Nuggets,fiber,0.0
606,Chick Fil-A,12 Piece Grilled Chicken Nuggets,sugar,1.1111111111111112
607,Chick Fil-A,12 Piece Grilled Chicken Nuggets,protein,76.0
608,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,calories,21.5
609,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,total_fat,17.142857142857142
610,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,sat_fat,22.5
611,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,cholesterol,28.333333333333332
612,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,sodium,54.58333333333333
613,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,fiber,20.0
614,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,sugar,10.0
615,Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,protein,66.0
616,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,calories,22.5
617,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,total_fat,18.571428571428573
618,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,sat_fat,30.0
619,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,cholesterol,25.0
620,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,sodium,41.66666666666667
621,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,fiber,16.0
622,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,sugar,11.11111111111111
623,Chick Fil-A,Regular Grilled Chicken Sub Sandwich,protein,68.0
624,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,calories,25.0
625,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,total_fat,25.71428571428571
626,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,sat_fat,0.0
627,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,cholesterol,31.666666666666664
628,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,sodium,50.0
629,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,fiber,8.0
630,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,sugar,11.11111111111111
631,Chick Fil-A,Smokehouse BBQ Bacon Sandwich,protein,66.0
632,Chick Fil-A,Spicy Chicken Sandwich,calories,22.5
633,Chick Fil-A,Spicy Chicken Sandwich,total_fat,27.142857142857142
634,Chick Fil-A,Spicy Chicken Sandwich,sat_fat,20.0
635,Chick Fil-A,Spicy Chicken Sandwich,cholesterol,20.0
636,Chick Fil-A,Spicy Chicken Sandwich,sodium,67.5
637,Chick Fil-A,Spicy Chicken Sandwich,fiber,4.0
638,Chick Fil-A,Spicy Chicken Sandwich,sugar,5.555555555555555
639,Chick Fil-A,Spicy Chicken Sandwich,protein,57.99999999999999
640,Chick Fil-A,Spicy Deluxe,calories,27.0
641,Chick Fil-A,Spicy Deluxe,total_fat,35.714285714285715
642,Chick Fil-A,Spicy Deluxe,sat_fat,40.0
643,Chick Fil-A,Spicy Deluxe,cholesterol,26.666666666666668
644,Chick Fil-A,Spicy Deluxe,sodium,73.33333333333333
645,Chick Fil-A,Spicy Deluxe,fiber,8.0
646,Chick Fil-A,Spicy Deluxe,sugar,6.666666666666667
647,Chick Fil-A,Spicy Deluxe,protein,68.0
648,Chick Fil-A,Chargrilled Chicken Cool Wrap,calories,17.5
649,Chick Fil-A,Chargrilled Chicken Cool Wrap,total_fat,20.0
650,Chick Fil-A,Chargrilled Chicken Cool Wrap,sat_fat,25.0
651,Chick Fil-A,Chargrilled Chicken Cool Wrap,cholesterol,20.0
652,Chick Fil-A,Chargrilled Chicken Cool Wrap,sodium,40.0
653,Chick Fil-A,Chargrilled Chicken Cool Wrap,fiber,60.0
654,Chick Fil-A,Chargrilled Chicken Cool Wrap,sugar,3.3333333333333335
655,Chick Fil-A,Chargrilled Chicken Cool Wrap,protein,74.0
656,Chick Fil-A,Chicken Enchiladas Meal Kit,calories,43.0
657,Chick Fil-A,Chicken Enchiladas Meal Kit,total_fat,67.14285714285714
658,Chick Fil-A,Chicken Enchiladas Meal Kit,sat_fat,80.0
659,Chick Fil-A,Chicken Enchiladas Meal Kit,cholesterol,33.33333333333333
660,Chick Fil-A,Chicken Enchiladas Meal Kit,sodium,105.0
661,Chick Fil-A,Chicken Enchiladas Meal Kit,fiber,
662,Chick Fil-A,Chicken Enchiladas Meal Kit,sugar,8.88888888888889
663,Chick Fil-A,Chicken Enchiladas Meal Kit,protein,78.0
664,Chick Fil-A,Chicken Parmesan Meal Kit,calories,36.0
665,Chick Fil-A,Chicken Parmesan Meal Kit,total_fat,44.285714285714285
666,Chick Fil-A,Chicken Parmesan Meal Kit,sat_fat,75.0
667,Chick Fil-A,Chicken Parmesan Meal Kit,cholesterol,40.0
668,Chick Fil-A,Chicken Parmesan Meal Kit,sodium,74.16666666666667
669,Chick Fil-A,Chicken Parmesan Meal Kit,fiber,
670,Chick Fil-A,Chicken Parmesan Meal Kit,sugar,7.777777777777778
671,Chick Fil-A,Chicken Parmesan Meal Kit,protein,96.0
672,Sonic,Hatch Green Chile Cheeseburger,calories,35.5
673,Sonic,Hatch Green Chile Cheeseburger,total_fat,61.42857142857143
674,Sonic,Hatch Green Chile Cheeseburger,sat_fat,85.0
675,Sonic,Hatch Green Chile Cheeseburger,cholesterol,40.0
676,Sonic,Hatch Green Chile Cheeseburger,sodium,46.666666666666664
677,Sonic,Hatch Green Chile Cheeseburger,fiber,8.0
678,Sonic,Hatch Green Chile Cheeseburger,sugar,7.777777777777778
679,Sonic,Hatch Green Chile Cheeseburger,protein,70.0
680,Sonic,Jalapeno Burger,calories,32.0
681,Sonic,Jalapeno Burger,total_fat,52.85714285714286
682,Sonic,Jalapeno Burger,sat_fat,70.0
683,Sonic,Jalapeno Burger,cholesterol,33.33333333333333
684,Sonic,Jalapeno Burger,sodium,38.75
685,Sonic,Jalapeno Burger,fiber,8.0
686,Sonic,Jalapeno Burger,sugar,6.666666666666667
687,Sonic,Jalapeno Burger,protein,62.0
688,Sonic,Jr. Burger,calories,17.0
689,Sonic,Jr. Burger,total_fat,24.285714285714285
690,Sonic,Jr. Burger,sat_fat,30.0
691,Sonic,Jr. Burger,cholesterol,11.666666666666666
692,Sonic,Jr. Burger,sodium,26.666666666666668
693,Sonic,Jr. Burger,fiber,4.0
694,Sonic,Jr. Burger,sugar,6.666666666666667
695,Sonic,Jr. Burger,protein,30.0
696,Sonic,Jr. Chili Cheeseburger,calories,20.5
697,Sonic,Jr. Chili Cheeseburger,total_fat,34.285714285714285
698,Sonic,Jr. Chili Cheeseburger,sat_fat,45.0
699,Sonic,Jr. Chili Cheeseburger,cholesterol,18.333333333333332
700,Sonic,Jr. Chili Cheeseburger,sodium,30.416666666666664
701,Sonic,Jr. Chili Cheeseburger,fiber,4.0
702,Sonic,Jr. Chili Cheeseburger,sugar,4.444444444444445
703,Sonic,Jr. Chili Cheeseburger,protein,40.0
704,Sonic,Jr. Deluxe Burger,calories,19.0
705,Sonic,Jr. Deluxe Burger,total_fat,32.857142857142854
